10/28/2018 9:43:51 AM,5,CHA,34:48.2,09:00.0,0,0,NN_Char_Charge,4.19979,0.26052,23.97615,2.65999,10.37142,16
10/28/2018 9:44:51 AM,5,CHA,35:48.2,10:00.0,0,0,NN_Char_Charge,4.19979,0.22987,24.0813,2.66407,10.38858,16
10/28/2018 9:45:51 AM,5,CHA,36:48.2,11:00.0,0,0,NN_Char_Charge,4.19979,0.20688,24.0813,2.66771,10.40386,16
10/28/2018 9:46:51 AM,5,CHA,37:48.2,12:00.0,0,0,NN_Char_Charge,4.19979,0.1839,23.76583,2.67096,10.4175,16
10/28/2018 9:47:51 AM,5,CHA,38:48.2,13:00.0,0,0,NN_Char_Charge,4.19979,0.16602,23.76583,2.67387,10.42973,16
10/28/2018 9:48:51 AM,5,CHA,39:48.2,14:00.0,0,0,NN_Char_Charge,4.19979,0.15069,24.0813,2.67649,10.44074,16
10/28/2018 9:49:51 AM,5,CHA,40:48.2,15:00.0,0,0,NN_Char_Charge,4.19979,0.13537,24.18646,2.67885,10.45065,16
10/28/2018 9:50:51 AM,5,CHA,41:48.2,16:00.0,0,0,NN_Char_Charge,4.19979,0.1226,23.87099,2.68099,10.45962,16
10/28/2018 9:51:51 AM,5,CHA,42:48.2,17:00.0,0,0,NN_Char_Charge,4.19979,0.10983,23.76583,2.68293,10.46778,16
10/28/2018 9:52:51 AM,5,CHA,43:48.2,18:00.0,0,0,NN_Char_Charge,4.19979,0.10216,23.76583,2.6847,10.47521,16
10/28/2018 9:53:51 AM,5,CHA,44:48.2,19:00.0,0,0,NN_Char_Charge,4.19979,0.09195,23.87099,2.6863,10.48195,16
10/28/2018 9:54:51 AM,5,CHA,45:48.2,20:00.0,0,0,NN_Char_Charge,4.19979,0.08429,23.97615,2.68778,10.48813,16
10/28/2018 9:55:51 AM,5,CHA,46:48.2,21:00.0,0,0,NN_Char_Charge,4.19979,0.07662,23.87099,2.68913,10.4938,16
10/28/2018 9:56:51 AM,5,CHA,47:48.2,22:00.0,0,0,NN_Char_Charge,4.19979,0.07152,23.97615,2.69037,10.49903,16
10/28/2018 9:57:51 AM,5,CHA,48:48.2,23:00.0,0,0,NN_Char_Charge,4.19979,0.06641,23.76583,2.69152,10.50386,16
10/28/2018 9:58:51 AM,5,CHA,49:48.2,24:00.0,0,0,NN_Char_Charge,4.19979,0.0613,23.87099,2.69259,10.50834,16
10/28/2018 9:59:51 AM,5,CHA,50:48.2,25:00.0,0,0,NN_Char_Charge,4.19979,0.05619,23.97615,2.69357,10.51247,16
10/28/2018 10:00:51 AM,5,CHA,51:48.2,26:00.0,0,0,NN_Char_Charge,4.19979,0.05364,23.87099,2.69448,10.5163,16
10/28/2018 10:01:51 AM,5,CHA,52:48.2,27:00.0,0,0,NN_Char_Charge,4.19979,0.05108,23.87099,2.69535,10.51992,16
10/28/2018 10:01:52 AM,5,CHA,52:49.7,27:01.5,0,0,NN_Char_Charge,4.19979,0.04853,23.87099,2.69537,10.52001,16
10/28/2018 10:02:52 AM,7,PAU,53:49.7,01:00.0,0,0,NN_Char_Charge,4.19726,0,23.87099,2.69537,10.52001,17
10/28/2018 10:02:52 AM,7,PAU,53:49.7,01:00.0,0,0,NN_Char_Charge,4.19726,0,23.87099,2.69537,10.52001,17
10/28/2018 10:03:52 AM,10,PAU,54:49.7,01:00.0,0,0,NN_Char_Charge,4.19641,0,23.87099,2.69537,10.52001,17
10/28/2018 10:04:52 AM,10,PAU,55:49.7,02:00.0,0,0,NN_Char_Charge,4.19574,0,23.97615,2.69537,10.52001,17
10/28/2018 10:05:52 AM,10,PAU,56:49.7,03:00.0,0,0,NN_Char_Charge,4.19523,0,23.87099,2.69537,10.52001,17
10/28/2018 10:06:52 AM,10,PAU,57:49.7,04:00.0,0,0,NN_Char_Charge,4.19473,0,23.87099,2.69537,10.52001,17
10/28/2018 10:07:52 AM,10,PAU,58:49.7,05:00.0,0,0,NN_Char_Charge,4.19422,0,23.87099,2.69537,10.52001,17
10/28/2018 10:08:52 AM,10,PAU,59:49.7,06:00.0,0,0,NN_Char_Charge,4.19389,0,23.87099,2.69537,10.52001,17
10/28/2018 10:09:52 AM,10,PAU,00:49.7,07:00.0,0,0,NN_Char_Charge,4.19355,0,23.97615,2.69537,10.52001,17
10/28/2018 10:10:52 AM,10,PAU,01:49.7,08:00.0,0,0,NN_Char_Charge,4.19321,0,23.87099,2.69537,10.52001,17
10/28/2018 10:11:52 AM,10,PAU,02:49.7,09:00.0,0,0,NN_Char_Charge,4.19287,0,23.76583,2.69537,10.52001,17
10/28/2018 10:12:52 AM,10,PAU,03:49.7,10:00.0,0,0,NN_Char_Charge,4.19254,0,23.76583,2.69537,10.52001,17
10/28/2018 10:13:52 AM,10,PAU,04:49.7,11:00.0,0,0,NN_Char_Charge,4.1922,0,23.87099,2.69537,10.52001,17
10/28/2018 10:14:52 AM,10,PAU,05:49.7,12:00.0,0,0,NN_Char_Charge,4.19203,0,23.87099,2.69537,10.52001,17
10/28/2018 10:15:52 AM,10,PAU,06:49.7,13:00.0,0,0,NN_Char_Charge,4.19169,0,23.76583,2.69537,10.52001,17
10/28/2018 10:16:52 AM,10,PAU,07:49.7,14:00.0,0,0,NN_Char_Charge,4.19153,0,23.87099,2.69537,10.52001,17
10/28/2018 10:17:52 AM,10,PAU,08:49.7,15:00.0,0,0,NN_Char_Charge,4.19119,0,23.76583,2.69537,10.52001,17
10/28/2018 10:18:52 AM,10,PAU,09:49.7,16:00.0,0,0,NN_Char_Charge,4.19102,0,23.87099,2.69537,10.52001,17
10/28/2018 10:19:52 AM,10,PAU,10:49.7,17:00.0,0,0,NN_Char_Charge,4.19085,0,23.87099,2.69537,10.52001,17
10/28/2018 10:20:52 AM,10,PAU,11:49.7,18:00.0,0,0,NN_Char_Charge,4.19068,0,23.76583,2.69537,10.52001,17
10/28/2018 10:21:52 AM,10,PAU,12:49.7,19:00.0,0,0,NN_Char_Charge,4.19035,0,23.76583,2.69537,10.52001,17
10/28/2018 10:22:52 AM,10,PAU,13:49.7,20:00.0,0,0,NN_Char_Charge,4.19018,0,23.76583,2.69537,10.52001,17
10/28/2018 10:23:52 AM,10,PAU,14:49.7,21:00.0,0,0,NN_Char_Charge,4.19001,0,23.87099,2.69537,10.52001,17
10/28/2018 10:24:52 AM,10,PAU,15:49.7,22:00.0,0,0,NN_Char_Charge,4.18984,0,23.87099,2.69537,10.52001,17
10/28/2018 10:25:52 AM,10,PAU,16:49.7,23:00.0,0,0,NN_Char_Charge,4.18967,0,23.76583,2.69537,10.52001,17
10/28/2018 10:26:52 AM,10,PAU,17:49.7,24:00.0,0,0,NN_Char_Charge,4.1895,0,23.76583,2.69537,10.52001,17
10/28/2018 10:27:52 AM,10,PAU,18:49.7,25:00.0,0,0,NN_Char_Charge,4.18933,0,23.87099,2.69537,10.52001,17
10/28/2018 10:28:52 AM,10,PAU,19:49.7,26:00.0,0,0,NN_Char_Charge,4.18917,0,23.87099,2.69537,10.52001,17
10/28/2018 10:29:52 AM,10,PAU,20:49.7,27:00.0,0,0,NN_Char_Charge,4.18917,0,23.76583,2.69537,10.52001,17
10/28/2018 10:30:52 AM,10,PAU,21:49.7,28:00.0,0,0,NN_Char_Charge,4.189,0,23.87099,2.69537,10.52001,17
10/28/2018 10:31:52 AM,10,PAU,22:49.7,29:00.0,0,0,NN_Char_Charge,4.18883,0,23.76583,2.69537,10.52001,17
10/28/2018 10:32:52 AM,10,PAU,23:49.7,30:00.0,0,0,NN_Char_Charge,4.18866,0,23.87099,2.69537,10.52001,17
10/28/2018 10:33:52 AM,10,PAU,24:49.7,31:00.0,0,0,NN_Char_Charge,4.18849,0,23.87099,2.69537,10.52001,17
10/28/2018 10:34:52 AM,10,PAU,25:49.7,32:00.0,0,0,NN_Char_Charge,4.18832,0,23.97615,2.69537,10.52001,17
10/28/2018 10:35:52 AM,10,PAU,26:49.7,33:00.0,0,0,NN_Char_Charge,4.18832,0,23.87099,2.69537,10.52001,17
10/28/2018 10:36:52 AM,10,PAU,27:49.7,34:00.0,0,0,NN_Char_Charge,4.18815,0,23.87099,2.69537,10.52001,17
10/28/2018 10:37:52 AM,10,PAU,28:49.7,35:00.0,0,0,NN_Char_Charge,4.18799,0,23.87099,2.69537,10.52001,17
10/28/2018 10:38:52 AM,10,PAU,29:49.7,36:00.0,0,0,NN_Char_Charge,4.18799,0,23.87099,2.69537,10.52001,17
10/28/2018 10:39:52 AM,10,PAU,30:49.7,37:00.0,0,0,NN_Char_Charge,4.18782,0,23.97615,2.69537,10.52001,17
10/28/2018 10:40:52 AM,10,PAU,31:49.7,38:00.0,0,0,NN_Char_Charge,4.18765,0,23.87099,2.69537,10.52001,17
10/28/2018 10:41:52 AM,10,PAU,32:49.7,39:00.0,0,0,NN_Char_Charge,4.18765,0,23.87099,2.69537,10.52001,17
10/28/2018 10:42:52 AM,10,PAU,33:49.7,40:00.0,0,0,NN_Char_Charge,4.18748,0,23.97615,2.69537,10.52001,17
10/28/2018 10:43:52 AM,10,PAU,34:49.7,41:00.0,0,0,NN_Char_Charge,4.18731,0,23.87099,2.69537,10.52001,17
10/28/2018 10:44:52 AM,10,PAU,35:49.7,42:00.0,0,0,NN_Char_Charge,4.18731,0,23.76583,2.69537,10.52001,17
10/28/2018 10:45:52 AM,10,PAU,36:49.7,43:00.0,0,0,NN_Char_Charge,4.18714,0,23.76583,2.69537,10.52001,17
10/28/2018 10:46:52 AM,10,PAU,37:49.7,44:00.0,0,0,NN_Char_Charge,4.18714,0,23.87099,2.69537,10.52001,17
10/28/2018 10:47:52 AM,10,PAU,38:49.7,45:00.0,0,0,NN_Char_Charge,4.18697,0,23.76583,2.69537,10.52001,17
10/28/2018 10:48:52 AM,10,PAU,39:49.7,46:00.0,0,0,NN_Char_Charge,4.18697,0,23.87099,2.69537,10.52001,17
10/28/2018 10:49:52 AM,10,PAU,40:49.7,47:00.0,0,0,NN_Char_Charge,4.18681,0,23.87099,2.69537,10.52001,17
10/28/2018 10:50:52 AM,10,PAU,41:49.7,48:00.0,0,0,NN_Char_Charge,4.18681,0,23.76583,2.69537,10.52001,17
10/28/2018 10:51:52 AM,10,PAU,42:49.7,49:00.0,0,0,NN_Char_Charge,4.18664,0,23.76583,2.69537,10.52001,17
10/28/2018 10:52:52 AM,10,PAU,43:49.7,50:00.0,0,0,NN_Char_Charge,4.18647,0,23.87099,2.69537,10.52001,17
10/28/2018 10:53:52 AM,10,PAU,44:49.7,51:00.0,0,0,NN_Char_Charge,4.18647,0,23.87099,2.69537,10.52001,17
10/28/2018 10:54:52 AM,10,PAU,45:49.7,52:00.0,0,0,NN_Char_Charge,4.18647,0,23.76583,2.69537,10.52001,17
10/28/2018 10:55:52 AM,10,PAU,46:49.7,53:00.0,0,0,NN_Char_Charge,4.1863,0,23.76583,2.69537,10.52001,17
10/28/2018 10:56:52 AM,10,PAU,47:49.7,54:00.0,0,0,NN_Char_Charge,4.1863,0,23.87099,2.69537,10.52001,17
10/28/2018 10:57:52 AM,10,PAU,48:49.7,55:00.0,0,0,NN_Char_Charge,4.18613,0,23.87099,2.69537,10.52001,17
10/28/2018 10:58:52 AM,10,PAU,49:49.7,56:00.0,0,0,NN_Char_Charge,4.18613,0,23.76583,2.69537,10.52001,17
10/28/2018 10:59:52 AM,10,PAU,50:49.7,57:00.0,0,0,NN_Char_Charge,4.18596,0,23.76583,2.69537,10.52001,17
10/28/2018 11:00:52 AM,10,PAU,51:49.7,58:00.0,0,0,NN_Char_Charge,4.18596,0,23.97615,2.69537,10.52001,17
10/28/2018 11:01:52 AM,10,PAU,52:49.7,59:00.0,0,0,NN_Char_Charge,4.18579,0,23.97615,2.69537,10.52001,17
10/28/2018 11:02:52 AM,10,PAU,53:49.7,00:00.0,0,0,NN_Char_Charge,4.18579,0,23.87099,2.69537,10.52001,17
10/28/2018 11:02:52 AM,10,PAU,53:49.7,00:00.0,0,0,NN_Char_Charge,4.18579,0,23.87099,2.69537,10.52001,17
10/28/2018 11:02:52 AM,9999,STO,53:49.7,00:00.0,0,0,LG_HG2_NN_Char,4.18579,0,23.87099,0,0,18
